latitude,longitude,rock_group,rock_type,density_model,thermal_conductivity,heat_production,heat_production_mass
-73.35,163.0166667,igneous,volcanic,2894.339179,4.587931353,2.001451661,0.000691506
-73.35,163.0166667,igneous,volcanic,2911.37694,4.588058902,1.781963512,0.000612069
-73.3,163,igneous,volcanic,2887.492329,4.588024327,1.138693608,0.000394354
-73.3,163,igneous,volcanic,2889.504455,4.588021165,1.221836976,0.000422853
-73.3,163,igneous,volcanic,2897.936693,4.587932366,1.157520529,0.000399429
-73.295204,-63.192181,igneous,plutonic,2622.662347,4.587419021,1.9082157,0.000727587
-73.25,63.25,metamorphic,metaplutonic,2608.447535,4.586904761,2.265330454,0.000868459
-73.25,63.25,metamorphic,metaplutonic,2679.168347,4.587001812,2.599299238,0.000970189
-73.24,62.74,igneous,plutonic,2674.262856,4.586644036,4.847640906,0.001812702
-73.22,61.9,metamorphic,metasedimentary,2858.078821,4.586735777,1.409608727,0.000493201
-73.2166667,162.6666667,igneous,volcanic,2888.286064,4.588016287,1.205081244,0.000417231
-73.2,63.66,igneous,plutonic,2583.145915,4.586837926,1.20778079,0.000467562
-73.2,63.66,igneous,plutonic,2639.81669,4.586719511,0.543197112,0.000205771
-73.19,62.92,igneous,plutonic,2612.149084,4.586896831,3.704526382,0.001418191
-73.1833333,162.9166667,igneous,volcanic,2865.08818,4.58817774,1.07371943,0.00037476
-73.1833333,162.9166667,igneous,volcanic,2884.269967,4.588587726,0.710995146,0.000246508
-73.1833333,162.9166667,igneous,volcanic,2888.602233,4.588033006,1.103717866,0.000382094
-73.1833333,162.9166667,igneous,volcanic,2889.377957,4.588417677,0.865897428,0.000299683
-73.1833333,162.9166667,igneous,volcanic,2894.660958,4.588631018,0.805497285,0.00027827
-73.1833333,162.9166667,igneous,volcanic,2906.524414,4.588990615,0.604605721,0.000208017
-73.1833333,162.9166667,igneous,volcanic,2907.637778,4.588847794,0.599770074,0.000206274
-73.1833333,162.9166667,igneous,volcanic,2913.636036,4.589014587,0.590260965,0.000202586
-73.1833333,162.9166667,igneous,volcanic,2922.946343,4.589035331,0.460307346,0.000157481
-73.1833333,162.9166667,igneous,volcanic,2923.356049,4.589084787,0.50077258,0.000171301
-73.18,63.05,metamorphic,metaplutonic,2692.549641,4.587200456,4.055645973,0.001506247
-73.18,63.08,igneous,plutonic,2624.366165,4.586793373,1.252558023,0.00047728
-73.18,63.08,igneous,plutonic,2628.299058,4.586759637,1.978691234,0.000752841
-73.18,63.08,metamorphic,metasedimentary,2790.361257,4.5874978,2.427190868,0.000869848
-73.18,63.08,metamorphic,metasedimentary,2978.155501,4.586608693,1.657777096,0.000556646
-73.18,63.08,metamorphic,metaigneous,2984.224944,4.588975419,0.750166121,0.000251377
-73.167072,-62.846392,igneous,plutonic,2753.564798,4.588159263,1.299178785,0.000471817
-73.16,68.08,igneous,plutonic,2624.405036,4.586834531,9.260526345,0.003528619
-73.16,68.08,igneous,plutonic,2633.464839,4.586880517,6.670018962,0.002532792
-73.16,68.08,igneous,plutonic,2636.82682,4.586936375,5.783788012,0.002193465
-73.1573,-2.1363,igneous,plutonic,2953.522036,4.589789346,0.374511145,0.000126802
-73.1572,-2.1363,igneous,plutonic,2953.584515,4.589869663,0.368752993,0.000124849
-73.14805556,68.09194444,igneous,plutonic,2615.966741,4.586944912,7.820350949,0.002989469
-73.14805556,68.09194444,igneous,plutonic,2620.167539,4.586934818,7.576716535,0.002891692
-73.14805556,68.09194444,metamorphic,metaplutonic,2673.819105,4.587247277,6.492275856,0.002428091
-73.14805556,68.09194444,metamorphic,metaplutonic,2685.371068,4.587506531,0.490875747,0.000182796
-73.14,66.19,metamorphic,metaplutonic,2943.53455,4.589010352,0.238781923,0.0000811
-73.14,68.35,metamorphic,metasedimentary,2778.018023,4.587033109,2.199197133,0.000791643
-73.1333333,163,igneous,volcanic,2890.205244,4.587891339,1.214734168,0.000420293
-73.12,68.28,igneous,plutonic,2618.757874,4.586901666,7.292449684,0.002784698
-73.11755398,-90.31890765,igneous,plutonic,2691.829374,4.587201062,1.07264374,0.000398481
-73.11667,-90.31667,igneous,plutonic,2690.774293,4.587188429,1.066556521,0.000396375
-73.11361111,68.17805556,metamorphic,metaplutonic,2708.836349,4.587231719,2.776545892,0.001024996
-73.11361111,68.17805556,metamorphic,metaplutonic,2732.130809,4.587085179,1.340786552,0.000490748
-73.098235,-62.59194,igneous,plutonic,2680.332732,4.587537647,1.088206733,0.000405997
-73.08,65.72,igneous,plutonic,2609.690449,4.586911342,6.406264763,0.002454799
-73.08,65.72,metamorphic,metaplutonic,2957.805195,4.589220706,0.259073301,0.0000876
-73.08,68.25,metamorphic,"not defined, metamorphic",2750.701141,4.587218688,1.7827115,0.000648093
-73.08,68.25,metamorphic,"not defined, metamorphic",2778.753072,4.587278207,1.435227904,0.000516501
-73.08,68.25,metamorphic,metaigneous,2875.452757,4.5880556,0.644096359,0.000223998
-73.07,66.28,metamorphic,metasedimentary,2827.131569,4.587335249,1.101313467,0.000389552
-73.07,66.28,metamorphic,metasedimentary,2838.796257,4.586659429,0.254797897,0.0000898
-73.07,66.35,metamorphic,metaplutonic,2628.021885,4.587106211,2.164821658,0.000823746
-73.05,66.35,metamorphic,metaplutonic,2685.573729,4.587217343,2.551947351,0.000950243
-73.05,66.35,metamorphic,metasedimentary,2786.725583,4.586575561,0.991300177,0.000355722
-73.05,66.35,metamorphic,metaplutonic,2928.055656,4.58893765,0.84868856,0.000289847
-73.05,66.35,metamorphic,metaplutonic,2975.271927,4.589004554,1.300627958,0.000437146
-73.05,66.35,metamorphic,metasedimentary,3048.866429,4.587022085,1.369474049,0.000449175
-73.05,66.35,metamorphic,metasedimentary,3299.796735,4.586644615,0.750749025,0.000227514
-73.0417,-13.4,igneous,plutonic,2990.833248,4.589791122,0.115460204,0.0000386
-73.0417,-13.4,igneous,plutonic,3025.073264,4.591119677,0.124142388,0.000041
-73.0417,-13.4,igneous,plutonic,3083.860017,4.592525506,0.097326012,0.0000316
-73.0417,-13.4,igneous,plutonic,3091.368674,4.592719121,0.102960248,0.0000333
-73.0417,-13.4,igneous,plutonic,3139.826398,4.593911771,0.06934215,0.0000221
-73.0417,-13.4,igneous,plutonic,3139.988137,4.59379866,0.102641985,0.0000327
-73.0417,-13.4,igneous,plutonic,3143.514785,4.593946761,0.107590952,0.0000342
-73.0417,-13.4,igneous,plutonic,3182.955327,4.594778946,0.088670723,0.0000279
-73.04,66.35,metamorphic,metaplutonic,2680.58013,4.587206098,3.250545033,0.001212627
-73.04,66.75,metamorphic,metaplutonic,2699.002074,4.587316496,3.748455756,0.00138883
-73.0358,-13.4183,igneous,plutonic,2992.528699,4.590419287,0.3087558,0.000103176
-73.0306,-13.4217,igneous,volcanic,3088.523948,4.591852414,0.306084779,0.0000991
-73.0294,-13.4194,igneous,plutonic,3070.710876,4.591563235,0.342742848,0.000111617
-73.0228,-13.3644,igneous,plutonic,3087.099125,4.592294975,0.154956967,0.0000502
-73.0217,-13.3989,igneous,plutonic,2999.444073,4.590478158,0.325936551,0.000108666
-73.0217,-13.3631,igneous,plutonic,3067.23015,4.591672694,0.168986452,0.0000551
-73.0217,-13.3631,igneous,plutonic,3081.134565,4.591998749,0.12671005,0.0000411
-73.0217,-13.3631,igneous,plutonic,3108.640029,4.592502634,0.139437475,0.0000449
-73.02,65.89,metamorphic,metaigneous,2998.203242,4.58882474,1.647486945,0.000549491
-73.0178,-13.3939,igneous,volcanic,3001.263864,4.590611721,0.326582537,0.000108815
-73.0169,-13.3972,igneous,plutonic,2990.65039,4.590496456,0.389921082,0.00013038
-73,66.5,metamorphic,metaplutonic,2680.270441,4.587184964,4.164280464,0.001553679
-73,165,igneous,volcanic,2718.844171,4.587438236,1.073750818,0.000394929
-73,165,igneous,volcanic,2834.962546,4.587769116,0.621133567,0.000219098
-73,165,igneous,volcanic,2841.485503,4.588935341,1.776636104,0.000625249
-73,165,igneous,volcanic,2850.238497,4.588800885,1.417532369,0.000497338
-73,165,igneous,volcanic,2853.351673,4.588730533,1.123270661,0.000393667
-73,165,igneous,volcanic,2859.272198,4.589456114,1.950559487,0.000682187
-73,165,igneous,volcanic,2868.789059,4.589018705,1.925775941,0.000671285
-73,165,igneous,volcanic,2873.716876,4.588980388,1.497532352,0.000521113
-73,165,igneous,volcanic,2886.883983,4.58896209,1.236477259,0.000428309
-73,165,igneous,volcanic,2889.564403,4.589173606,0.920534779,0.000318572
-73,165,igneous,volcanic,2890.953637,4.589342855,0.884847513,0.000306075
-73,165,igneous,volcanic,2897.719003,4.589107103,1.671329903,0.000576774
-73,165,igneous,volcanic,2898.918717,4.588902486,0.844212377,0.000291216
-73,165,igneous,plutonic,2900.582456,4.588520662,0.472138512,0.000162774
-73,165,igneous,volcanic,2901.411452,4.589591099,1.391872188,0.000479722
-73,165,igneous,volcanic,2901.927555,4.58904849,0.801062911,0.000276045
-73,165,igneous,volcanic,2904.172772,4.589093521,1.144406065,0.000394056
-73,165,igneous,volcanic,2906.534777,4.589430428,1.197981305,0.000412168
-73,165,igneous,volcanic,2914.520957,4.589607394,1.067914204,0.000366412
-73,165,igneous,volcanic,2922.867592,4.58975276,1.048565996,0.000358746
-73,165,igneous,volcanic,2930.113632,4.589638594,0.804735734,0.000274643
-73,165,igneous,volcanic,2934.208619,4.589553205,0.778489162,0.000265315
-73,165,igneous,volcanic,2939.878647,4.589698257,0.848038617,0.00028846
-73,165,igneous,plutonic,2941.094092,4.588827611,0.327280319,0.000111278
-73,165,igneous,volcanic,2941.933696,4.589451082,0.673723028,0.000229007
-73,165,igneous,plutonic,2944.522491,4.589097383,0.532644643,0.000180893
-73,165,igneous,volcanic,2961.534116,4.589832466,0.891893653,0.000301159
-73,165,igneous,volcanic,2976.663733,4.589506705,0.346846639,0.000116522
-72.97,167.3,igneous,volcanic,2998.307402,4.589686364,0.874581852,0.000291692
-72.9666667,74.8666667,igneous,plutonic,2611.900217,4.586994984,1.916184748,0.000733636
-72.9666667,74.8666667,igneous,plutonic,2629.851447,4.587057996,6.197956668,0.002356771
-72.9666667,74.8666667,igneous,plutonic,2650.193149,4.587205684,2.382403619,0.000898955
-72.96,65.65,metamorphic,metaplutonic,2683.682353,4.587185082,2.733685153,0.001018632
-72.95,65.95,metamorphic,metaplutonic,2681.824778,4.587179145,3.123142117,0.001164559
-72.9166667,75.1166667,metamorphic,metaplutonic,2633.399839,4.586971011,3.615338378,0.001372879
-72.9166667,75.1166667,metamorphic,metaplutonic,2634.191062,4.586999585,3.857945766,0.001464566
-72.9166667,75.1166667,metamorphic,metaplutonic,2919.852934,4.589331762,0.361758437,0.000123896
-72.9166667,75.1166667,metamorphic,metaplutonic,2934.723164,4.589190673,0.339032456,0.000115525
-72.9166667,75.3833333,metamorphic,metaplutonic,2635.566728,4.587071346,2.722148155,0.001032851
-72.9166667,75.3833333,igneous,plutonic,2703.611184,4.587578258,1.449724664,0.000536218
-72.8925,75.02322222,igneous,plutonic,2609.468063,4.587181747,2.7080061,0.001037762
-72.8925,75.02322222,igneous,plutonic,2631.653535,4.587066087,7.661505871,0.00291129
-72.8925,75.02322222,metamorphic,metaplutonic,2639.96534,4.586984522,1.693319846,0.000641417
-72.8925,75.02322222,igneous,plutonic,2665.666564,4.587227649,1.258997066,0.000472301
-72.8925,75.02322222,igneous,plutonic,2771.711283,4.587918404,2.092372766,0.000754903
-72.8925,75.02322222,igneous,plutonic,2786.325417,4.587963872,2.822737245,0.001013068
-72.8925,75.02322222,igneous,plutonic,2790.666064,4.588081777,2.673572564,0.000958041
-72.8925,75.02322222,igneous,plutonic,2818.985306,4.58820857,1.743062422,0.00061833
-72.8925,75.02322222,igneous,plutonic,2822.875569,4.588147636,1.187470839,0.00042066
-72.8925,75.02322222,metamorphic,metaplutonic,2933.753951,4.589410123,0.509049717,0.000173515
-72.89,68.18444444,metamorphic,metaplutonic,2603.119433,4.587062768,7.253485845,0.002786459
-72.850918,-63.193577,igneous,plutonic,2644.561391,4.587508162,1.36241669,0.000515177
-72.85,74.1667,metamorphic,metaplutonic,2631.631647,4.58694066,3.918068686,0.001488836
-72.85,74.1667,metamorphic,metaplutonic,2942.459357,4.589076015,0.32807248,0.000111496
-72.85,162.0833333,igneous,volcanic,2893.310719,4.588023079,1.158077106,0.00040026
-72.8333333,75,igneous,plutonic,2667.796044,4.587281833,10.85407517,0.004068555
-72.8333333,75,igneous,plutonic,2675.727916,4.587270701,7.663395177,0.002864041
-72.8333333,169.5833333,igneous,volcanic,2998.492866,4.590194872,0.623660924,0.000207991
-72.802719,-62.477685,igneous,plutonic,2866.232597,4.588784333,0.405793586,0.000141577
-72.8,75.0833333,metamorphic,metaplutonic,2628.987969,4.586991618,2.39580887,0.000911305
-72.8,75.0833333,igneous,plutonic,2668.726477,4.587316978,1.234653649,0.000462638
-72.8,75.0833333,igneous,plutonic,2738.545587,4.587677306,1.483587921,0.000541743
-72.79,68.6,metamorphic,metaigneous,2963.141882,4.589267014,0.83011299,0.000280146
-72.78330556,74.73330556,metamorphic,metaplutonic,2634.101694,4.587022211,3.394087117,0.001288518
-72.78330556,74.73330556,metamorphic,metaplutonic,2936.188031,4.589044711,0.385505907,0.000131295
-72.77,64.78,metamorphic,metaplutonic,2980.140873,4.589202062,0.256500711,0.0000861
-72.756088,24.84315,metamorphic,metaplutonic,2650.203628,4.586975744,0.510760971,0.000192725
-72.75,75,metamorphic,metaplutonic,2616.529279,4.5869905,2.157917511,0.000824725
-72.75,75,metamorphic,metaplutonic,2622.686037,4.586938564,2.621483167,0.000999541
-72.75,75,metamorphic,metaplutonic,2628.517915,4.58697569,2.231119058,0.000848813
-72.75,75,igneous,plutonic,2697.346724,4.58741397,1.907961673,0.000707348
-72.75,75,metamorphic,metaplutonic,2909.431044,4.589409365,1.288544006,0.000442885
-72.74,64.27,metamorphic,"not defined, metamorphic",2725.916731,4.586968407,1.48865538,0.000546112
-72.74,64.27,metamorphic,metaigneous,2943.447344,4.589427633,0.549253223,0.000186602
-72.74,64.27,metamorphic,metavolcanic,2985.443591,4.589298164,0.38704381,0.000129644
-72.74,68.29,metamorphic,metaplutonic,2686.541564,4.587152324,3.270902413,0.001217514
-72.7333333,165.5,igneous,volcanic,2713.058597,4.587706892,1.643862539,0.000605907
-72.7333333,165.5,igneous,plutonic,2798.062838,4.588294708,1.215432309,0.000434383
-72.72,68.41,metamorphic,metaigneous,2906.172674,4.589259319,0.541394269,0.000186291
-72.72,68.41,metamorphic,metaigneous,2926.137674,4.589547463,0.51966195,0.000177593
-72.7,165.5333333,igneous,volcanic,2642.061208,4.587354314,2.139286387,0.000809704
-72.7,165.5333333,igneous,plutonic,2681.147598,4.587721695,1.808924727,0.000674683
-72.7,165.5333333,igneous,volcanic,2828.468646,4.588705077,1.277505046,0.00045166
-72.7,165.5333333,igneous,volcanic,2858.00952,4.588918001,0.971053969,0.000339766
-72.6833333,165.5666667,igneous,volcanic,2580.521838,4.587168224,4.664671399,0.001807647
-72.68,68.18,metamorphic,"not defined, metamorphic",2633.981284,4.58701788,5.379696671,0.00204242
-72.63,68.06,metamorphic,"not defined, metamorphic",2659.016059,4.587450303,5.633070798,0.002118479
-72.63,68.06,metamorphic,metaigneous,3029.824564,4.589654795,0.258638847,0.0000854
-72.6,-93.23333,igneous,plutonic,2625.798291,4.586992576,2.727341659,0.001038671
-72.58415339,-93.33543333,igneous,plutonic,2625.798291,4.586992576,2.727341659,0.001038671
-72.58,31.33,igneous,plutonic,2718.426901,4.588943962,2.044897405,0.000752236
-72.58,31.33,igneous,plutonic,2723.441899,4.58814796,4.128843019,0.001516039
-72.56305556,68.31222222,metamorphic,metaplutonic,2597.1972,4.586940841,2.253305007,0.000867591
-72.56305556,68.31222222,metamorphic,metaplutonic,2666.005463,4.587161562,4.445762892,0.001667575
-72.56305556,68.31222222,metamorphic,metaplutonic,2725.2145,4.587841183,2.34322554,0.000859832
-72.54,66.56,metamorphic,"not defined, metamorphic",2625.371866,4.587065788,2.382967592,0.000907669
-72.54,66.58,metamorphic,metaigneous,2863.16113,4.588528701,0.94022763,0.000328388
-72.54,68.33,metamorphic,"not defined, metamorphic",2891.724515,4.587159484,1.783630152,0.000616805
-72.54,68.33,metamorphic,metaigneous,3009.520599,4.588924195,0.540295915,0.000179529
-72.53415873,-93.03543009,igneous,plutonic,2670.537907,4.587210592,1.640417911,0.000614265
-72.53,66.51,metamorphic,"not defined, metamorphic",2627.297784,4.587464254,8.697268559,0.003310347
-72.53,66.59,metamorphic,metaplutonic,2700.85797,4.587051977,2.024339332,0.000749517
-72.51667,-98.05,igneous,volcanic,2793.701909,4.587650284,1.975045786,0.000706964
-72.51,66.41,igneous,plutonic,2605.975623,4.586870213,0.802938746,0.000308114
-72.50383,68.72466667,metamorphic,metaplutonic,2639.038374,4.587212702,3.276133099,0.001241412
-72.50383,68.72466667,metamorphic,metaplutonic,2918.39397,4.58921896,0.364728749,0.000124976
-72.50283,68.728,metamorphic,metaplutonic,2624.439827,4.587034134,3.527896572,0.001344247
-72.50283,68.728,metamorphic,metaplutonic,2629.230536,4.587204511,2.863429178,0.001089075
-72.50283,68.728,metamorphic,metaplutonic,2679.995043,4.587285097,2.216712383,0.000827133
-72.50283,68.728,metamorphic,metaplutonic,2942.27075,4.589511989,0.548429716,0.000186397
-72.50283,68.728,metamorphic,metaplutonic,2946.1446,4.589118776,0.191265687,0.0000649
-72.50283,68.728,metamorphic,metaplutonic,2956.747871,4.58937091,0.221341931,0.0000749
-72.5,-97.6,igneous,plutonic,2638.763267,4.587029936,1.62570169,0.000616085
-72.5,-96.71667,igneous,plutonic,2664.325475,4.587179775,1.557234051,0.000584476
-72.5,-14,igneous,volcanic,2867.060395,4.588842493,0.385029806,0.000134294
-72.5,-14,igneous,volcanic,2868.422191,4.588789586,0.414081915,0.000144359
-72.5,-14,igneous,volcanic,2882.758387,4.588965021,0.277548018,0.0000963
-72.5,-14,igneous,volcanic,2885.315335,4.588992192,0.306891512,0.000106363
-72.5,-14,igneous,volcanic,2887.405377,4.589264424,0.204210683,0.0000707
-72.5,-14,igneous,volcanic,2892.373477,4.588959516,0.143433108,0.0000496
-72.5,-14,igneous,volcanic,2893.307504,4.589136419,0.252647016,0.0000873
-72.5,-14,igneous,volcanic,2893.965977,4.590042872,0.380615945,0.000131521
-72.5,-14,igneous,volcanic,2903.822538,4.589038162,0.130961136,0.0000451
-72.5,-14,igneous,volcanic,2904.293796,4.589260205,0.138643886,0.0000477
-72.5,-14,igneous,volcanic,2906.627939,4.589148003,0.112374801,0.0000387
-72.5,-14,igneous,volcanic,2918.663081,4.58905966,0.239466979,0.000082
-72.5,-14,igneous,volcanic,2920.690247,4.589117311,0.24029672,0.0000823
-72.5,-14,igneous,volcanic,2921.551915,4.589579959,0.138739843,0.0000475
-72.5,-14,igneous,volcanic,2923.766374,4.589007034,0.230724853,0.0000789
-72.5,-14,igneous,volcanic,2932.153006,4.589402991,0.096820984,0.000033
-72.5,-14,igneous,volcanic,2933.673893,4.589068986,0.268467591,0.0000915
-72.5,-14,igneous,volcanic,2939.603332,4.589993664,0.233748935,0.0000795
-72.5,-14,igneous,volcanic,2939.963033,4.589094548,0.241608956,0.0000822
-72.5,-14,igneous,volcanic,2946.358134,4.58913823,0.278505996,0.0000945
-72.5,-14,igneous,volcanic,2957.488468,4.590358021,0.287044385,0.0000971
-72.5,-14,igneous,volcanic,2958.538593,4.588495524,0.379545883,0.000128288
-72.5,-14,igneous,volcanic,2972.916375,4.590214335,0.112529103,0.0000379
-72.5,-14,igneous,volcanic,2976.243182,4.589390642,0.242424218,0.0000815
-72.5,-14,igneous,volcanic,2992.492796,4.590587643,0.115184103,0.0000385
-72.5,68.7,metamorphic,metaigneous,2612.709471,4.586938334,7.74045369,0.002962616
-72.5,68.7,metamorphic,"not defined, metamorphic",2643.330846,4.587005623,3.605260478,0.001363908
-72.499,68.72417,metamorphic,metasedimentary,2685.453819,4.587002633,4.802124706,0.001788199
-72.499,68.72417,metamorphic,metaplutonic,2965.140312,4.589150523,0.328967154,0.000110945
-72.4925,68.71833333,metamorphic,metaplutonic,2916.577742,4.588990943,0.279447566,0.0000958
-72.49,68.69917,metamorphic,metaplutonic,2636.432929,4.587106779,2.887037521,0.001095054
-72.49,68.69917,metamorphic,metaplutonic,2842.138212,4.588082794,0.721723424,0.000253937
-72.48412519,-96.96879602,igneous,plutonic,2664.325475,4.587179775,1.557234051,0.000584476
-72.48411807,-97.75208923,igneous,plutonic,2638.763267,4.587029936,1.625643679,0.000616063
-72.47,170.3,igneous,volcanic,2843.277092,4.588650489,1.35821713,0.000477694
-72.45081632,-98.13538247,igneous,volcanic,2793.701909,4.587650284,1.975045786,0.000706964
-72.45028,-66.15444,igneous,plutonic,2879.353962,4.589235169,0.519981384,0.00018059
-72.33771,23.22483,metamorphic,metaplutonic,2634.42556,4.586950632,0.763949589,0.000289987
-72.3,-97.4,igneous,volcanic,2904.561312,4.588296081,0.232566151,0.0000801
-72.2775,-3.4239,igneous,plutonic,2960.254377,4.589141622,0.2460416,0.0000831
-72.26667,-95.9,metamorphic,metaplutonic,2705.285005,4.587109038,0.396062136,0.000146403
-72.2537,-3.377,igneous,plutonic,3000.473729,4.590916221,0.454739033,0.000151556
-72.25083296,-97.43536898,igneous,volcanic,2904.561312,4.588296081,0.232566151,0.0000801
-72.25,22.7666667,metamorphic,metaplutonic,2696.250085,4.586807287,0.869639953,0.000322537
-72.25,22.7666667,metamorphic,metaplutonic,2707.334433,4.586847638,1.194079245,0.000441053
-72.25,22.7666667,metamorphic,metaplutonic,2711.936321,4.58690675,1.459068305,0.000538017
-72.25,22.7666667,metamorphic,metaplutonic,2713.096627,4.587039828,1.128353103,0.000415891
-72.25,22.7666667,metamorphic,metaplutonic,2713.249742,4.586907924,0.751764866,0.000277072
-72.25,22.7666667,metamorphic,metaplutonic,2742.558287,4.587169655,1.598110397,0.000582708
-72.25,22.7666667,metamorphic,metaplutonic,2789.106393,4.587198277,0.244837626,0.0000878
-72.25,22.7666667,metamorphic,metaplutonic,2803.408563,4.587246719,0.251645697,0.0000898
-72.25,22.7666667,metamorphic,metaplutonic,2809.105788,4.587358212,0.416689397,0.000148335
-72.25,22.7666667,metamorphic,metaplutonic,2834.445686,4.587331322,0.122593832,0.0000433
-72.25,22.7666667,metamorphic,metaplutonic,2866.947796,4.587637364,0.127085567,0.0000443
-72.25,22.7666667,metamorphic,metaplutonic,2878.997746,4.589152135,0.786314965,0.000273121
-72.25,22.7666667,metamorphic,metaplutonic,2901.679369,4.58856912,0.313556893,0.00010806
-72.25,22.7666667,metamorphic,metaplutonic,2908.554599,4.588593042,0.459494762,0.00015798
-72.25,22.7666667,metamorphic,metaplutonic,2916.075788,4.588296289,0.204507041,0.0000701
-72.25,22.7666667,metamorphic,metaplutonic,2924.213942,4.589309322,0.296427217,0.00010137
-72.25,22.7666667,metamorphic,metaplutonic,2931.109598,4.588153002,0.043211188,0.0000147
-72.25,22.7666667,metamorphic,metaplutonic,2936.012803,4.588316657,0.097017964,0.000033
-72.25,22.7666667,metamorphic,metaplutonic,2945.588587,4.588441143,0.168528942,0.0000572
-72.25,22.7666667,metamorphic,metaplutonic,2947.549444,4.58923236,0.117789163,0.00004
-72.25,22.7666667,metamorphic,metaplutonic,2952.8793,4.588216896,0.197287596,0.0000668
-72.25,22.7666667,metamorphic,metaplutonic,2955.604698,4.589787747,1.040090141,0.000351904
-72.25,22.7666667,metamorphic,metaplutonic,2975.039763,4.58862408,0.267455984,0.0000899
-72.25,22.7666667,metamorphic,"not defined, metamorphic",2980.004301,4.589676636,0.182218677,0.0000611
-72.25,22.7666667,metamorphic,metaplutonic,3000.405998,4.588545133,0.073575124,0.0000245
-72.23989,21.96059,metamorphic,metaplutonic,2658.618547,4.586946622,0.572292599,0.000215259
-72.23414762,-95.91877974,metamorphic,metaplutonic,2705.285005,4.587109038,0.396062136,0.000146403
-72.23414762,-95.91877974,igneous,plutonic,2926.236323,4.589350329,0.428192852,0.000146329
-72.2218,-3.417,igneous,plutonic,2943.812897,4.58892137,0.26956006,0.0000916
-72.2175037,-100.885333,igneous,plutonic,2886.19618,4.589207846,1.392538203,0.000482482
-72.20255,23.69715,metamorphic,metaplutonic,2720.438722,4.58702777,0.478058909,0.000175729
-72.19,66.3,metamorphic,metaplutonic,2725.173699,4.587277851,0.914971564,0.000335748
-72.18,68.59,metamorphic,"not defined, metamorphic",2653.296662,4.587077806,3.261413458,0.001229193
-72.18,68.59,metamorphic,"not defined, metamorphic",2767.407745,4.587034381,1.565566236,0.000565716
-72.1683,164.59,igneous,volcanic,2614.289185,4.587100774,4.574819255,0.001749929
-72.1683,164.59,igneous,volcanic,2626.353166,4.58729403,4.038265297,0.001537594
-72.1683,164.59,igneous,volcanic,2650.415516,4.587432824,3.227261344,0.001217644
-72.1683,164.59,igneous,volcanic,2657.771981,4.587567538,3.92876636,0.001478218
-72.1683,164.59,igneous,volcanic,2732.338761,4.588021896,2.537750873,0.000928783
-72.1683,164.59,igneous,volcanic,2752.771909,4.588178022,2.251387094,0.000817862
-72.1666667,23.6,metamorphic,metaplutonic,2681.830476,4.586859871,1.135248106,0.000423311
-72.1666667,23.6,metamorphic,metaplutonic,2685.590079,4.586924008,0.345359047,0.000128597
-72.1666667,23.6,metamorphic,metaplutonic,2708.667823,4.586974518,0.866400986,0.000319862
-72.1666667,23.6,metamorphic,"not defined, metamorphic",2723.169266,4.587032953,0.184698021,0.0000678
-72.1666667,23.6,metamorphic,"not defined, metamorphic",2726.859321,4.586937789,0.31884081,0.000116926
-72.1666667,23.6,metamorphic,metaplutonic,2755.528589,4.587088228,0.552967531,0.000200676
-72.1666667,23.6,metamorphic,metaplutonic,2779.780183,4.587175067,0.452888293,0.000162922
-72.1666667,23.6,metamorphic,"not defined, metamorphic",2800.665136,4.587055109,0.194835452,0.0000696
-72.1666667,23.6,metamorphic,metasedimentary,2846.012182,4.587645216,1.491394987,0.00052403
-72.1666667,23.6,igneous,plutonic,2865.343302,4.59041038,2.54753665,0.000889086
-72.1666667,23.6,igneous,plutonic,2871.633167,4.590572048,4.126383836,0.001436947
-72.1666667,23.6,metamorphic,"not defined, metamorphic",2945.691179,4.588149606,0.103322539,0.0000351
-72.1666667,23.6,metamorphic,"not defined, metamorphic",2968.993585,4.589199954,0.117091855,0.0000394
-72.15512,22.11614,metamorphic,metaplutonic,2674.039423,4.587089409,1.395983416,0.00052205
-72.15432,23.41415,metamorphic,metaplutonic,2659.84428,4.586810071,1.025007683,0.000385364
-72.15,23.2333333,igneous,plutonic,3126.923056,,3.324895482,0.001063312
-72.15,23.2333333,igneous,plutonic,3131.035968,,5.150122962,0.001644862
-72.1443,-3.1806,igneous,plutonic,2973.788566,4.589094815,0.235057717,0.000079
-72.13863333,23.13773333,metamorphic,metaplutonic,2721.962625,4.586940704,0.479995383,0.000176342
-72.1366667,11.5166667,igneous,plutonic,2694.916736,4.58720813,8.211249619,0.00304694
-72.1366667,11.5166667,igneous,plutonic,2703.011689,4.587367634,6.669212113,0.002467326
-72.1366667,11.5166667,igneous,plutonic,2726.921727,4.587488386,5.354220728,0.001963467
-72.1355,-3.3041,igneous,plutonic,2990.583916,4.589822775,0.237768638,0.0000795
-72.1355,-3.3041,igneous,plutonic,2998.926062,4.590266659,0.223782048,0.0000746
-72.1355,-3.3041,igneous,plutonic,3000.916019,4.590090747,0.22330352,0.0000744
-72.1355,-3.3041,igneous,plutonic,3023.31303,4.590855067,0.196436044,0.000065
-72.1355,-3.3041,igneous,plutonic,3029.129676,4.59087259,0.195677045,0.0000646
-72.134104,-101.3353203,igneous,plutonic,2688.324625,4.587315804,1.85318,0.000689344
