X,Y,Name,Lo,La,Uncertaint,Type,Input,Measured,Predicted,Error,Mis_Shen,StdError,Stdd_Error,NormValue,Source_ID,Field15,Iso_35_1,Iso_25_1,Ocean_1
2289106.805,486564.6718,DAVI,78,-68.7,2,4,36,35,0,-1.178493577,0,5.032474126,-0.234177772,-0.257358689,340,0,33.86000061,23.86000061,11.28299999
2283094.316,476963.2526,B,78.2,-68.77,1,2,34,36,0,2.453463042,0,5.043718143,0.486439363,0.59402455,341,0,34.0320015,24.03199959,11.23400021
925353.326,134004.9511,N165,81.76,-81.41,5,5,52,52,54.54600143,-0.194435073,2.546001434,5.239587239,-0.037108853,-0.034521527,343,0,42.5,32.5,6.362500191
1062431.241,75410.52749,GM03,85.94,-80.22,5,5,52,51,55.31100082,-0.85079254,3.311000824,5.642563052,-0.15078122,-0.160314422,345,0,44.27399826,34.27399826,5.704400063
904916.9745,55347.09318,N156,86.5,-81.67,5,5,47,49,50.22499847,1.869714229,3.224998474,5.355522827,0.349118898,0.484223607,347,0,43.61199951,33.61199951,5.906000137
863423.1348,-102498.4886,N140,96.77,-82.01,4,5,45,43,46.1590004,-1.828247912,1.159000397,5.242963456,-0.348705065,-0.412651047,348,0,42.08000183,32.08000183,6.317599773
863423.1348,-102498.4886,N140,96.77,-82.01,4,5,46,43,46.1590004,-3.03564764,0.159000397,5.241565579,-0.579149034,-0.656989595,349,0,42.08000183,32.08000183,6.317599773
1141529.875,-151907.0604,GM02,97.58,-79.43,5,5,41,40,50.04600143,-1.44450503,9.046001434,5.650150458,-0.255657799,-0.293208011,351,0,43.11299896,33.11299896,6.033400059
843167.4516,-178451.8707,N132,101.95,-82.08,4,5,42,41,47.45399857,-1.249556393,5.453998566,5.189701175,-0.240776174,-0.270760988,353,0,40.78699875,30.78700066,6.72879982
845271.9721,-179051.4229,N132,101.96,-82.06,5,5,44,40,47.29999924,-3.586224506,3.299999237,5.193813515,-0.690480029,-0.768246426,354,0,40.78699875,30.78700066,6.72879982
632096.4162,-166181.1827,GM01,104.73,-83.99,3,5,35,35,40.91999817,-0.375577999,5.919998169,5.99997392,-0.062596605,-0.060437443,355,0,39.9980011,29.99799919,6.906300068
1225197.054,-362454.7497,**VOSTOK,106.48,-78.28,1,2,32,31,51.36999893,-0.883008426,19.36999893,6.138143028,-0.143855955,-0.14285745,357,0,38.51499939,28.51499939,7.572000027
822360.4724,-261500.1361,N124,107.64,-82.07,5,5,44,39,46.93000031,-4.97067584,2.930000305,5.171592613,-0.961149923,-1.004839398,361,0,42.46699905,32.46699905,6.069600105
2462418.808,-911364.9883,CASEY,110.31,-66.17,2,4,30,33,0,2.706886745,0,17.16894867,0.157661765,0.248449584,362,0,34.375,24.375,10.2130003
802892.9625,-333718.9545,N116,112.57,-82.01,3,5,42,40,45.74100113,-2.314344833,3.741001129,5.168356913,-0.447791217,-0.523410728,364,0,41.40100098,31.40099907,6.387599945
802892.9625,-333718.9545,N116,112.57,-82.01,5,5,43,40,45.74100113,-3.489810267,2.741001129,5.168835413,-0.675163744,-0.733924359,365,0,41.40100098,31.40099907,6.387599945
783118.3929,-409404.4021,N108,117.6,-81.88,3,5,44,40,44.98899841,-4.099872596,0.988998413,5.172068421,-0.792694965,-0.833655662,367,0,40.82899857,30.82900047,6.527400017
783046.9264,-409541.0758,N108,117.61,-81.88,3,5,45,40,44.98899841,-5.277003791,0.011001587,5.172905401,-1.020123776,-1.118533808,368,0,40.82899857,30.82900047,6.527400017
763037.7168,-485547.148,N100,122.47,-81.69,3,5,43,39,44.875,-3.854810788,1.875,5.200902066,-0.741181191,-0.791638598,370,0,40.13899994,30.13899994,6.708499908
765528.6281,-489764.2591,N100,122.61,-81.65,5,5,44,39,44.93500137,-5.305703815,0.935001373,5.183770429,-1.023522142,-1.134811292,371,0,40.13899994,30.13899994,6.708499908
742562.1373,-559154.4229,N092,126.98,-81.46,3,5,44,39,44.6969986,-5.121056828,0.696998596,5.271253194,-0.971506516,-1.041243643,373,0,39.57600021,29.57600021,6.847599983
2213629.202,-1883946.119,,130.4,-63.7,0,6,18,18,0,-0.390266301,0,5.869522637,-0.066490297,-0.073409552,374,0,25.09900093,15.09899998,13.44799995
721069.1647,-637275.3444,N084,131.47,-81.16,3,5,44,40,46.68099976,-4.453235461,2.680999756,5.265032036,-0.845813555,-0.883555289,376,0,39.875,29.875,6.668499947
2151376.082,-1903376.773,WA-AM,131.5,-64,1,2,21,17,0,-3.757375947,0,5.512317004,-0.681632777,-0.750974806,377,0,27.18700027,17.18700027,12.67300034
2178857.339,-1941291.076,,131.7,-63.6,0,6,10,17,0,7.224618282,0,5.33810012,1.35340629,1.168301849,378,0,24.97599983,14.97599983,13.25599957
1965564.013,-1769801.787,A,132,-66,1,2,35,24,0,-10.8170685,0,7.607978915,-1.421805793,-1.545592159,379,0,34.13899994,24.13899994,10.75199986
2202695.303,-1983315.76,WA-AN,132,-63.2,1,2,16,13,0,-3.102889355,0,5.584256925,-0.555649462,-0.625197184,380,0,23.97299957,13.97299957,13.4829998
2188795.582,-1998645.017,,132.4,-63.2,0,6,10,15,0,4.681923191,0,5.574884171,0.839824299,0.845932558,381,0,24.10300064,14.10299969,13.43400002
702184.1072,-712803.6707,N076,135.43,-80.81,3,5,46,40,49.11299896,-6.336114467,3.112998962,5.191813213,-1.220404935,-1.382059189,383,0,38.64199829,28.6420002,7.020899773
702184.1072,-712803.6707,N076,135.43,-80.81,3,5,47,39,49.11299896,-7.522382207,2.112998962,5.191459786,-1.448991713,-1.559996302,384,0,38.64199829,28.6420002,7.020899773
1992453.077,-2084983.047,,136.3,-63.9,0,6,16,13,0,-3.439620647,0,5.95339585,-0.577757759,-0.646319768,385,0,26.00499916,16.00499916,13.61299992
1914437.184,-2126197.895,,138,-64.1,0,6,9,15,0,5.762888868,0,5.552645284,1.03786368,0.956003284,386,0,26.11800003,16.11800003,12.31499958
1876819.308,-2113912.462,,138.4,-64.4,0,6,14,15,0,0.619353239,0,5.545695677,0.111681793,0.17782039,387,0,26.71500015,16.71500015,12.27600002
687671.6544,-788848.5115,N068,138.92,-80.39,3,5,46,40,49.81800079,-5.673803074,3.818000793,5.248346003,-1.081064981,-1.203156755,389,0,36.97800064,26.97800064,7.535699844
1651654.812,-1968505.1,DRV,140.002,-66.665,2,4,42,27,0,-14.84645543,0,5.700383057,-2.604466275,-2.346850017,391,0,34.08100128,24.08099937,13.9460001
1693065.332,-2090761.565,WA-BS,141,-65.6,1,2,24,25,0,1.103405407,0,5.519275453,0.199918525,0.306746757,392,0,32.2879982,22.28800011,10.74499989
1728822.222,-2134917.646,WA-BM,141,-65.1,1,2,19,20,0,1.027026297,0,5.486128769,0.187204191,0.293208011,393,0,28.43600082,18.43600082,12.25699997
1800536.914,-2223477.915,WA-BN,141,-64.1,1,2,11,12,0,1.391530152,0,6.653174908,0.209152799,0.324886766,394,0,25.45000076,15.44999981,12.4829998
661692.2928,-865144.61,N060,142.59,-80,3,5,46,40,45.37200165,-5.685302512,0.627998352,5.19569955,-1.094232347,-1.25835992,396,0,37.26499939,27.26499939,7.397799969
661541.2865,-865260.0839,N060,142.6,-80,3,5,47,40,45.37200165,-6.873851355,1.627998352,5.196334024,-1.322827078,-1.504199064,397,0,37.26499939,27.26499939,7.397799969
1646546.836,-2241501.897,,143.7,-64.8,0,6,10,22,0,11.65516949,0,6.512747023,1.789593461,1.707227973,398,0,26.31200027,16.31200027,14.28199959
1554649.242,-2139791.109,B,144,-66,1,2,35,22,0,-13.271044,0,6.777180045,-1.958195579,-1.960700765,399,0,34.06800079,24.06800079,13.5170002
641340.9778,-941935.3881,N052,145.75,-79.54,3,5,45,39,46.37599945,-6.292929058,1.375999451,5.205070949,-1.20899967,-1.349175659,401,0,38.26599884,28.26600075,7.044300079
620188.493,-1016829.827,N044,148.62,-79.07,3,5,44,39,43.98500061,-4.906688305,0.01499939,5.070926213,-0.967611852,-1.033853137,403,0,38.44499969,28.44499969,6.967100143
599538.774,-1094626.379,N036,151.29,-78.55,3,5,42,39,41.48400116,-3.307448268,0.51599884,4.906651991,-0.674074353,-0.728288206,407,0,38.90200043,28.90200043,6.786799908
915401.8363,-1758470.567,WI05,152.5,-71.9,2,4,33,35,42.36199951,2.022790313,9.361999512,7.020021147,0.2881459,0.403273578,408,0,36.34899902,26.34900093,7.610099792
431262.1372,-836988.2765,LONW,152.74,-81.35,5,4,44,33,39.7840004,-10.91014446,4.215999603,5.512197022,-1.979273312,-1.991084491,409,0,39.66799927,29.66799927,6.210400105
672506.8037,-1341794.983,E030,153.38,-76.25,3,5,43,41,42.57899857,-1.725673208,0.421001434,4.830533776,-0.357242758,-0.422064945,410,0,39.09899902,29.09900093,6.724400043
672506.8037,-1341794.983,E030,153.38,-76.25,3,5,45,41,42.57899857,-4.30788197,2.421001434,4.827851606,-0.892297925,-0.909347052,411,0,39.09899902,29.09900093,6.724400043
579286.1518,-1169525.902,N028,153.65,-78.03,3,5,44,36,41.48400116,-7.512829372,2.51599884,4.946516037,-1.518812294,-1.605273027,413,0,39.13800049,29.13800049,6.6802001
654112.7958,-1343509.711,E028,154.04,-76.31,3,5,43,40,42.02299881,-2.655407742,0.97700119,4.581029589,-0.579653043,-0.662352611,415,0,40.41500092,30.41500092,6.247799873
654112.7958,-1343509.711,E028,154.04,-76.31,4,5,44,40,42.02299881,-3.817807215,1.97700119,4.581357341,-0.833335392,-0.870877569,416,0,40.41500092,30.41500092,6.247799873
855124.8254,-1800888.7,WI04,154.6,-71.8,2,4,34,35,41.96099854,0.566950679,7.960998535,5.653245471,0.100287646,0.1646861,417,0,35.39199829,25.3920002,7.929299831
632012.2637,-1340664.182,E026,154.76,-76.42,3,5,43,40,41.79700089,-3.420432349,1.202999115,4.541884988,-0.753086518,-0.815472199,419,0,40.4070015,30.40699959,6.238900185
961859.132,-2065536.505,BT07,155.03,-69.25,2,4,30,32,0,2.033010279,0,6.977472736,0.291367714,0.417353373,420,0,35.36399841,25.36400032,7.328800201
615452.5148,-1335019.707,E024,155.25,-76.53,3,5,44,39,41.71699905,-4.938115811,2.283000946,4.516526879,-1.093343612,-1.248893687,422,0,38.25,28.25,7.000299931
559785.1911,-1246742.294,N020,155.82,-77.47,3,5,38,37,38.45700073,-1.421885887,0.457000732,4.768171994,-0.298203565,-0.347713885,425,0,38.81299973,28.81299973,6.84250021
558261.5906,-1247425.27,N020,155.89,-77.47,5,5,39,36,38.45700073,-2.683594999,0.542999268,4.77200621,-0.562362009,-0.641012397,426,0,38.81299973,28.81299973,6.84250021
595772.3569,-1331865.785,E022,155.9,-76.63,3,5,43,39,41.89500046,-4.369958624,1.104999542,4.530995109,-0.964458914,-1.019239016,427,0,39.13199997,29.13199997,6.659599781
293070.0691,-666052.3976,MILR,156.25,-83.31,10,4,43,34,41.62099838,-9.144399277,1.379001617,5.854566941,-1.561925821,-1.637389787,429,0,42.80899811,32.80899811,5.172100067
576476.2536,-1328339.845,E020,156.54,-76.73,3,5,44,38,41.54199982,-6.008068627,2.458000183,4.50847631,-1.332616213,-1.517708986,431,0,39.70600128,29.70599937,6.43599987
576244.4058,-1328440.439,E020,156.55,-76.73,3,5,43,38,41.54199982,-4.893165504,1.458000183,4.508042512,-1.085430204,-1.230289692,432,0,39.70600128,29.70599937,6.43599987
789748.6719,-1842621.706,WI03,156.8,-71.7,2,4,34,36,39.99599838,1.965486944,5.995998383,5.459648162,0.360002492,0.493948567,433,0,36.06999969,26.06999969,7.713200092
617939.489,-1470019.955,,157.2,-75.4,0,6,37,36,41.11100006,-0.689105091,4.111000061,6.318438007,-0.109062571,-0.121096667,435,0,37.60300064,27.60300064,6.916699886
556835.8665,-1325955.62,E018,157.22,-76.82,3,5,39,38,41.01900101,-1.282831351,2.019001007,4.505434974,-0.284729745,-0.329438288,436,0,40.1629982,30.16300011,6.265500069
556835.8665,-1325955.62,E018,157.22,-76.82,3,5,40,38,41.01900101,-2.40742288,1.019001007,4.505958338,-0.534275441,-0.614740164,437,0,40.1629982,30.16300011,6.265500069
866594.1782,-2075729.327,BT06,157.34,-69.51,2,4,31,31,0,-0.364894691,0,5.893285351,-0.061917024,-0.056115774,438,0,37.86500168,27.86499977,6.472099781
536506.5914,-1321256.406,JNCT,157.9,-76.93,3,5,36,38,39.33300018,1.96809117,3.333000183,4.499747091,0.437378175,0.553334448,440,0,42.50899887,32.50899887,5.461800098
536506.5914,-1321256.406,JNCT,157.9,-76.93,3,5,41,37,39.33300018,-3.638945118,1.666999817,4.504213899,-0.807897937,-0.845932558,441,0,42.50899887,32.50899887,5.461800098
738819.2908,-1875602.038,WI02,158.5,-71.6,2,4,38,36,37.45299911,-2.204113156,0.547000885,5.340040103,-0.412752173,-0.469721218,442,0,40.49499893,30.49500084,6.197999954
517454.9052,-1321747.213,E014,158.62,-76.99,3,5,38,38,38.30099869,-0.039780957,0.300998688,4.487764051,-0.008864316,0.012943371,443,0,41.27000046,31.27000046,5.853700161
517855.9469,-1322771.603,E014,158.62,-76.98,2,4,36,38,38.30099869,2.174388294,2.300998688,4.489417802,0.484336364,0.583762109,445,0,41.27000046,31.27000046,5.853700161
793364.6056,-2059262.129,BT05,158.93,-69.89,2,4,30,32,0,2.257389178,0,6.192018007,0.364564375,0.498828564,446,0,39.40100098,29.40099907,6.235499859
501343.1705,-1326766.203,E012,159.3,-77,2,4,38,38,37.21099854,0.0983507,0.789001465,4.518116618,0.021768075,0.047475498,447,0,41.27000046,31.27000046,5.853700161
498937.6758,-1321795.451,E012,159.32,-77.05,3,5,39,38,37.57500076,-1.03325477,1.424999237,4.487107707,-0.230271889,-0.248449584,448,0,40.9070015,30.90699959,5.831099987
498937.6758,-1321795.451,E012,159.32,-77.05,4,5,39,38,37.57500076,-1.03325477,1.424999237,4.487107707,-0.230271889,-0.252901627,449,0,40.9070015,30.90699959,5.831099987
389105.9015,-1040711.007,DIHI,159.5,-79.8,3,5,29,24,33.95600128,-5.415060178,4.956001282,3.727782546,-1.452622333,-1.574731584,451,0,39.19200134,29.19199944,6.018700123
705972.996,-1888210.549,WI01,159.5,-71.6,2,4,41,33,36.60300064,-7.585801668,4.396999359,5.630815517,-1.34719414,-1.531501739,452,0,40.54199982,30.54199982,6.186900139
477720.1112,-1313238.327,E010,160.01,-77.19,2,4,41,37,35.76300049,-3.568186458,5.236999512,4.492698317,-0.794219021,-0.839778289,453,0,43.93299866,33.93299866,4.930600166
477720.1112,-1313238.327,E010,160.01,-77.19,3,5,39,38,35.76300049,-1.331239908,3.236999512,4.493466644,-0.29626122,-0.343134326,454,0,43.93299866,33.93299866,4.930600166
541617.345,-1488081.425,,160,-75.5,0,6,36,34,37.75699997,-2.453616909,1.756999969,5.059535379,-0.484949057,-0.548313357,455,0,38.45800018,28.45800018,6.329100132
477720.1112,-1313238.327,E010,160.01,-77.19,3,5,37,38,35.02700043,0.606574098,1.972999573,4.483018539,0.135304838,0.208590862,456,0,43.93299866,33.93299866,4.930600166
477720.1112,-1313238.327,E010,160.01,-77.19,2,4,37,38,35.02700043,0.538524404,1.972999573,4.476748375,0.12029365,0.182205199,457,0,43.93299866,33.93299866,4.930600166
355836.8192,-982988.3613,CASE,160.1,-80.4,2,4,27,28,31.03499985,0.934168278,4.034999847,3.94988075,0.236505438,0.352300748,458,0,33.6609993,23.6609993,7.509500027
355836.8192,-982988.3613,CASE,160.1,-80.4,3,5,30,26,31.03499985,-3.783111277,1.034999847,3.862050858,-0.979560191,-1.056197915,459,0,33.6609993,23.6609993,7.509500027
461445.0426,-1278211.943,AN08,160.15,-77.54,2,4,38,35,33.57099915,-2.701759886,4.429000854,5.063588644,-0.533566227,-0.609536825,460,0,44.00799942,34.00799942,4.982800007
512850.733,-1438662.855,N000,160.38,-76.01,3,5,36,34,36.95899963,-1.714516419,0.958999634,4.742849925,-0.361494976,-0.431516397,462,0,41.32400131,31.3239994,5.631899834
463168.4057,-1307947.229,E008,160.5,-77.28,3,5,37,36,34.24000168,-1.129372223,2.759998322,4.513029135,-0.250247049,-0.288707135,464,0,43.93299866,33.93299866,4.930600166
466104.7422,-1316239.188,E008,160.5,-77.2,2,4,36,36,34.72200012,0.435553239,1.277999878,4.486758401,0.09707526,0.155945804,465,0,43.93299866,33.93299866,4.930600166
466104.7422,-1316239.188,E008,160.5,-77.2,3,5,36,36,34.72200012,0.435553239,1.277999878,4.486758401,0.09707526,0.160314422,466,0,43.93299866,33.93299866,4.930600166
517564.7079,-1461557.648,,160.5,-75.8,0,6,42,34,37.45399857,-8.284933777,4.546001434,4.748800588,-1.744637119,-1.854390573,467,0,40.32400131,30.3239994,5.868500233
394216.7519,-1132036.31,CTEA,160.8,-79,3,5,29,22,32.98600006,-7.451785024,3.986000061,3.903172161,-1.909161245,-1.932026133,469,0,39.0359993,29.0359993,6.673999786
491026.888,-1459056.874,,161.4,-75.9,0,6,40,33,35.83200073,-7.462872892,4.167999268,4.645811207,-1.606365941,-1.654102393,470,0,37.40100098,27.40099907,6.73029995
437279.72,-1314511.334,E006,161.6,-77.3,2,4,34,33,32.26800156,-1.091505541,1.731998444,4.514512201,-0.241777072,-0.275239131,471,0,37.10499954,27.10499954,6.5072999
437279.72,-1314511.334,E006,161.6,-77.3,3,5,34,33,32.26800156,-1.091505541,1.731998444,4.514512201,-0.241777072,-0.2797228,472,0,37.10499954,27.10499954,6.5072999
434166.1038,-1307436.688,E006,161.63,-77.37,3,5,29,33,31.48800087,3.90149887,2.48800087,4.482376817,0.870408497,0.870877569,473,0,37.10499954,27.10499954,6.5072999
423560.8535,-1295886.061,VNDA,161.9,-77.5,2,4,35,31,29.45199966,-4.221191359,5.548000336,4.502977638,-0.937422234,-0.962839181,474,0,35.33399963,25.33399963,6.923399925
423560.8535,-1295886.061,VNDA,161.9,-77.5,3,5,34,31,29.45199966,-3.098750601,4.548000336,4.503885149,-0.688017234,-0.756706904,475,0,35.33399963,25.33399963,6.923399925
287031.5842,-881821.0625,DEVL,161.97,-81.48,4,4,18,33,30.7329998,14.85350269,12.7329998,5.258274193,2.824786641,2.796652016,476,0,33.84999847,23.85000038,9.168800354
424694.9755,-1307076.734,E004,162,-77.4,2,4,30,31,30.16699982,1.381164487,0.166999817,4.466086756,0.309256081,0.445766517,477,0,37.10499954,27.10499954,6.5072999
422759.3613,-1306548.781,E004,162.07,-77.41,3,5,29,31,30.16699982,1.795825385,1.166999817,4.478728712,0.400967663,0.51354071,479,0,37.10499954,27.10499954,6.5072999
483333.7402,-1496430.061,,162.1,-75.6,0,6,27,34,33.10400009,6.825078456,6.104000092,5.174162598,1.319069188,1.126635236,480,0,36.2179985,26.21800041,6.836500168
402984.8546,-1252896.609,AN09,162.17,-77.93,2,4,33,28,29.18700027,-5.052062318,3.812999725,5.295534435,-0.954023126,-0.98362239,481,0,39.3769989,29.37700081,6.002099991
462154.8342,-1456896.631,MAGL,162.4,-76,3,5,43,29,33.43099976,-14.2806847,9.569000244,4.687626448,-3.046463889,-3.134551484,483,0,36.67900085,26.67900085,6.649400234
361361.5944,-1150993.954,FISH,162.57,-78.93,4,4,17,25,31.50900078,7.641071703,14.50900078,4.502820139,1.696952458,1.654102393,484,0,33.43000031,23.43000031,8.958299637
490063.0379,-1563793.056,CPHI,162.6,-75,2,4,22,28,29.8220005,6.264178664,7.822000504,5.568560573,1.124918833,1.012012977,485,0,34.26599884,24.26600075,7.280600071
454520.2411,-1459296.486,,162.7,-76,0,6,26,31,32.68399811,5.48911344,6.683998108,4.752508716,1.154992819,1.026518672,486,0,34.88399887,24.88400078,7.044199944
398254.4648,-1288941.04,AN10,162.83,-77.63,2,4,31,27,27.4260006,-4.414947891,3.573999405,4.525058253,-0.975666532,-1.048691464,487,0,35.70700073,25.70700073,6.834499836
395808.5849,-1295440.158,E002,163.01,-77.58,2,4,24,27,27.72299957,2.968524439,3.722999573,4.506873476,0.658666025,0.728288206,488,0,35.70700073,25.70700073,6.834499836
395808.5849,-1295440.158,E002,163.01,-77.58,3,5,29,26,27.72299957,-2.65574521,1.277000427,4.508942934,-0.588995081,-0.68399883,489,0,35.70700073,25.70700073,6.834499836
395808.5849,-1295440.158,E002,163.01,-77.58,3,5,22,27,27.72299957,4.897995285,5.722999573,4.493047422,1.090127663,0.997717159,490,0,35.70700073,25.70700073,6.834499836
409941.8106,-1357792.784,CBOB,163.2,-77,3,5,23,25,28.84300041,2.086048042,5.843000412,5.123633643,0.407142311,0.523410728,492,0,35.26100159,25.26099968,6.965300083
436658.0937,-1464740.452,,163.4,-76,0,6,26,30,31.68199921,4.453122444,5.681999207,5.199504254,0.856451351,0.852119036,493,0,33.03499985,23.03499985,12.6260004
381827.6115,-1297338.93,E000,163.6,-77.6,2,4,20,25,26.4659996,4.614383735,6.465999603,4.431796915,1.041199275,0.962839181,494,0,35.70700073,25.70700073,6.834499836
381827.6115,-1297338.93,E000,163.6,-77.6,3,5,23,24,26.4659996,1.169929124,3.465999603,4.453986825,0.262670091,0.379982129,495,0,35.70700073,25.70700073,6.834499836
380445.1227,-1294309.519,E000,163.62,-77.63,3,5,22,24,26.80500031,2.253015551,4.805000305,4.45281912,0.505975089,0.6199602,496,0,35.70700073,25.70700073,6.834499836
370936.3804,-1290208.689,AN05,163.96,-77.69,2,4,18,24,25.84399986,6.071488506,7.843999863,4.38163417,1.3856676,1.212102035,497,0,35.15000153,25.14999962,6.997799873
476222.8935,-1671793.457,TNV,164.1,-74.1,2,4,22,22,26.18600082,-0.266290166,4.186000824,8.840903258,-0.030120244,-0.021573347,498,0,39.55400085,29.55400085,5.9447999
336734.6362,-1292744.178,M450,165.4,-77.75,1,3,21,21,23.18499947,0.300459713,2.184999466,4.27103545,0.070348213,0.121096667,499,0,34.28900146,24.28899956,11.67099953
319596.6142,-1291430,,166.1,-77.8,0,6,21,21,22.31800079,-0.15607745,1.318000793,3.890529893,-0.040117273,-0.04315673,500,0,33.81299973,23.81299973,7.452400208
328336.135,-1357178.917,CBRI,166.4,-77.2,2,4,18,23,22.71100044,4.662263793,4.711000443,2.371004272,1.966366678,1.879025863,501,0,33.85499954,23.85499954,14.56000042
481237.4476,-2013786.101,BT01,166.56,-71.11,2,4,23,31,0,7.81708475,0,9.577754013,0.816170967,0.833655662,503,0,42.38399887,32.38399887,5.27159977
303441.7137,-1289679.774,SBA,166.76,-77.85,2,4,21,21,21.83200073,-0.03001269,0.832000732,3.030389385,-0.009903905,0.00431436,504,0,33.81299973,23.81299973,7.452400208
284117.6625,-1220922.916,MINN,166.9,-78.5,2,4,20,23,23.20800018,3.099564919,3.208000183,2.945665397,1.052246098,0.96972037,506,0,34.62099838,24.62100029,12.50500011
284117.6625,-1220922.916,MINN,166.9,-78.5,3,5,25,20,23.20800018,-5.303689049,1.791999817,2.818668404,-1.881629297,-1.904857315,507,0,34.62099838,24.62100029,12.50500011
316254.2816,-1361173.992,AN01,166.92,-77.19,2,4,20,20,21.52099991,0.269457984,1.520999908,2.81252419,0.095806459,0.151580161,508,0,32.79700089,22.79700089,14.77200031
260139.5318,-1338301.873,CCRI,169,-77.5,2,4,19,19,18.95299911,-0.158899864,0.047000885,2.434616801,-0.065266889,-0.06908425,509,0,43.94300079,33.94300079,10.38899994
263706.9959,-1382400.484,WRS 2,169.2,-77.1,1,2,16,17,20.59700012,0.995805809,4.597000122,1.729088518,0.575913725,0.667734747,510,0,32.7840004,22.7840004,11.62300014
263706.9959,-1382400.484,,169.2,-77.1,0,6,16,17,20.59700012,0.995805809,4.597000122,1.729088518,0.575913725,0.673136294,511,0,32.7840004,22.7840004,11.62300014
256465.1821,-1383762.295,WRS 3,169.5,-77.1,1,2,17,17,20.59700012,0.030653972,3.597000122,1.759136537,0.017425579,0.04315673,512,0,32.97299957,22.97299957,10.49300003
249216.3372,-1385086.169,WRS 4,169.8,-77.1,1,2,17,18,20.85499954,0.536525764,3.854999542,1.818804304,0.294988176,0.426785906,513,0,32.97299957,22.97299957,10.49300003
230461.0275,-1377180.796,,170.5,-77.2,0,6,18,19,20.8409996,0.890610027,2.840999603,1.900888539,0.468523014,0.568482485,514,0,32.91400146,22.91399956,9.699799538
227429.6041,-1388829.814,WRS 6,170.7,-77.1,1,2,19,19,20.98800087,0.127742323,1.98800087,1.777905662,0.071849888,0.125443909,515,0,33.02700043,23.02700043,9.656700134
220154.6239,-1390001.59,WRS 7,171,-77.1,1,2,20,20,21.03199959,-0.290539572,1.031999588,1.705676166,-0.170336889,-0.169060929,516,0,33.02700043,23.02700043,9.656700134
217728.2793,-1390383.715,,171.1,-77.1,0,6,21,20,21.03199959,-1.414348212,0.031999588,1.708392843,-0.827882309,-0.864590942,517,0,33.1969986,23.1970005,9.35890007
208016.3428,-1391869.85,WRS 8,171.5,-77.1,1,2,21,20,20.8579998,-1.214872117,0.142000198,1.765024643,-0.688303204,-0.762463974,518,0,33.1969986,23.1970005,9.35890007
200725.7112,-1392939.937,WRS 9,171.8,-77.1,1,2,21,19,20.64999962,-1.647769015,0.350000381,1.772691066,-0.929529711,-0.942463759,519,0,33.1969986,23.1970005,9.35890007
194331.6638,-1382741.637,,172,-77.2,0,6,19,19,20.14800072,0.070675773,1.148000717,1.900613436,0.03718577,0.06908425,520,0,33.36999893,23.37000084,10.29500008
188562.5284,-1394638.538,WRS 10,172.3,-77.1,1,2,19,18,20.4640007,-0.669662794,1.464000702,1.806605803,-0.37067455,-0.445766517,521,0,33.36999893,23.37000084,10.29500008
222535.0053,-1645904.396,,172.3,-74.8,0,6,21,19,27.95999908,-2.17198042,6.959999084,5.975696438,-0.363469002,-0.436256565,522,0,33.73799896,23.73800087,8.645999908
176384.9858,-1396230.932,WRS 11,172.8,-77.1,1,2,17,17,20.58099937,-0.163224377,3.580999374,1.777077854,-0.091849874,-0.108068327,523,0,33.52399826,23.52400017,12.27400017
169071.9533,-1397135.338,,173.1,-77.1,0,6,14,17,20.38500023,2.628319398,6.385000229,1.723711059,1.52480277,1.416509088,524,0,33.52399826,23.52400017,12.27400017
166633.2358,-1397428.296,WRS 12,173.2,-77.1,1,2,15,16,20.38500023,1.124145592,5.385000229,1.748718019,0.642839829,0.700445895,525,0,33.52399826,23.52400017,12.27400017
158069.1148,-1387354.816,,173.5,-77.2,0,6,17,16,19.9659996,-0.762260915,2.965999603,1.936580209,-0.393611848,-0.464909108,526,0,33.82400131,23.8239994,12.85099983
147105.8472,-1399618.644,WRS 14,174,-77.1,1,2,14,18,20.16500092,3.898216722,6.165000916,1.94056877,2.008801122,1.960700765,527,0,33.82400131,23.8239994,12.85099983
121698.2332,-1391017.171,,175,-77.2,0,6,19,20,20.35300064,0.695597889,1.353000641,1.945307355,0.35757737,0.489080305,528,0,33.94599915,23.94599915,11.65299988
122656.7289,-1401972.826,,175,-77.1,0,6,22,19,20.39900017,-3.190075797,1.600999832,1.877282934,-1.699304745,-1.745516481,529,0,34.12200165,24.12199974,11.58500004
110417.6928,-1402989.812,WRS 17,175.5,-77.1,1,2,21,21,20.67499924,-0.349421311,0.325000763,1.929615721,-0.181083366,-0.182205199,530,0,34.19499969,24.19499969,10.13599968
85243.9457,-1393726.192,,176.5,-77.2,0,6,20,22,21.70299911,2.129334813,1.702999115,1.967751652,1.082115627,0.98362239,531,0,33.93299866,23.93300056,8.661100388
78559.17449,-1405133.778,WRS 21,176.8,-77.1,1,2,24,22,22.48200035,-1.778108173,1.517999649,1.800210502,-0.987722364,-1.071392193,532,0,34.05799866,24.05800056,8.174500465
76106.635,-1405268.75,,176.9,-77.1,0,6,24,22,22.48200035,-1.697919402,1.517999649,1.812886214,-0.936583548,-0.956003284,533,0,34.05799866,24.05800056,8.174500465
48731.23623,-1395480.024,,178,-77.2,0,6,20,23,23.3920002,2.870765423,3.392000198,2.06535587,1.389961636,1.22114537,534,0,33.67699814,23.67700005,8.169099808
